flight_id;airport_id;airport_type
161282;22;departure
161285;80;departure
161286;84;departure
161287;52;departure
161288;41;departure
161289;41;departure
161290;20;departure
161291;78;departure
161293;36;departure
161294;12;departure
161298;96;departure
161303;39;departure
161307;21;departure
161315;83;departure
161316;6;departure
161317;35;departure
161318;12;departure
161319;21;departure
161320;75;departure
161323;20;departure
161324;89;departure
161326;5;departure
161327;71;departure
161330;66;departure
161333;17;departure
161335;20;departure
161336;49;departure
161338;20;departure
161339;31;departure
161340;73;departure
161342;70;departure
161346;52;departure
161347;80;departure
161348;80;departure
161349;52;departure
161351;67;departure
161352;41;departure
161353;74;departure
161355;36;departure
161356;12;departure
161359;50;departure
161361;82;departure
161361;62;departure
161362;54;departure
161365;83;departure
161367;14;departure
161371;80;departure
161372;50;departure
161374;78;departure
161379;17;departure
161381;30;departure
161382;38;departure
161385;35;departure
161386;36;departure
161388;49;departure
161389;1;departure
161390;45;departure
161392;25;departure
161393;78;departure
161395;3;departure
161400;65;departure
161401;16;departure
161402;80;departure
161405;38;departure
161406;3;departure
161410;42;departure
161413;80;departure
161414;42;departure
161416;36;departure
161417;32;departure
161418;56;departure
161419;12;departure
161420;88;departure
161422;14;departure
161425;82;departure
161425;62;departure
161428;36;departure
161431;41;departure
161432;47;departure
161434;41;departure
161437;49;departure
161438;87;departure
161440;20;departure
161441;70;departure
161446;52;departure
161451;38;departure
161452;34;departure
161453;1;departure
161454;93;departure
161456;96;departure
161457;12;departure
161459;82;departure
161459;62;departure
161461;54;departure
161462;65;departure
161464;1;departure
161466;16;departure
161467;18;departure
161468;69;departure
161469;36;departure
161470;16;departure
161471;40;departure
161475;20;departure
161476;36;departure
161477;6;departure
161479;70;departure
161480;76;departure
161482;13;departure
161483;59;departure
161484;82;departure
161484;62;departure
161485;84;departure
161486;28;departure
161487;41;departure
161489;17;departure
161490;80;departure
161492;54;departure
161493;57;departure
161495;65;departure
161497;95;departure
161499;86;departure
161503;36;departure
161505;67;departure
161507;69;departure
161509;50;departure
161511;52;departure
161517;80;departure
161523;82;departure
161523;62;departure
161525;38;departure
161526;54;departure
161527;81;departure
161529;81;departure
161530;79;departure
161534;30;departure
161535;17;departure
161537;96;departure
161539;82;departure
161539;62;departure
161543;17;departure
161546;80;departure
161547;38;departure
161550;22;departure
161551;52;departure
161552;20;departure
161555;87;departure
161556;35;departure
161558;20;departure
161561;91;departure
161562;30;departure
161565;83;departure
161569;5;departure
161570;84;departure
161571;38;departure
161572;12;departure
161573;19;departure
161576;67;departure
161577;31;departure
161578;38;departure
161579;36;departure
161581;3;departure
161585;43;departure
161586;41;departure
161587;42;departure
161588;24;departure
161589;81;departure
161590;12;departure
161593;12;departure
161596;61;departure
161598;81;departure
161600;32;departure
161604;31;departure
161605;87;departure
161606;20;departure
161607;52;departure
161609;80;departure
161611;67;departure
161614;43;departure
161617;24;departure
161619;37;departure
161620;80;departure
161621;47;departure
161623;35;departure
161625;79;departure
161628;38;departure
161631;79;departure
161633;97;departure
161635;81;departure
161636;16;departure
161639;82;departure
161639;62;departure
161640;22;departure
161643;51;departure
161644;65;departure
161646;34;departure
161648;73;departure
161649;91;departure
161650;40;departure
161651;32;departure
161652;36;departure
161654;87;departure
161656;80;departure
161657;81;departure
161658;3;departure
161660;52;departure
161661;49;departure
161663;91;departure
161664;84;departure
161665;15;departure
161667;79;departure
161669;17;departure
161671;16;departure
161673;28;departure
161674;12;departure
161675;20;departure
161676;14;departure
161682;52;departure
161683;72;departure
161684;41;departure
161685;38;departure
161686;32;departure
161687;12;departure
161688;82;departure
161688;62;departure
161690;51;departure
161691;35;departure
161692;16;departure
161693;80;departure
161695;36;departure
161696;93;departure
161698;16;departure
161700;45;departure
161701;42;departure
161706;41;departure
161707;16;departure
161708;36;departure
161709;82;departure
161709;62;departure
161710;81;departure
161711;41;departure
161715;30;departure
161716;87;departure
161718;19;departure
161719;28;departure
161724;21;departure
161726;38;departure
161727;19;departure
161728;30;departure
161729;88;departure
161733;82;departure
161733;62;departure
161735;35;departure
161736;1;departure
161738;60;departure
161739;52;departure
161741;78;departure
161743;5;departure
161744;36;departure
161745;12;departure
161747;30;departure
161749;20;departure
161752;42;departure
161753;80;departure
161754;57;departure
161756;82;departure
161756;62;departure
161757;17;departure
161758;35;departure
161759;84;departure
161763;61;departure
161766;74;departure
161768;11;departure
161769;42;departure
161771;60;departure
161772;12;departure
161774;38;departure
161775;73;departure
161781;93;departure
161782;42;departure
161783;49;departure
161785;57;departure
161787;50;departure
161792;30;departure
161794;3;departure
161795;47;departure
161797;82;departure
161797;62;departure
161798;48;departure
161802;41;departure
161804;34;departure
161807;20;departure
161809;72;departure
161810;54;departure
161813;91;departure
161814;17;departure
161816;22;departure
161817;84;departure
161819;72;departure
161821;15;departure
161823;90;departure
161824;57;departure
161827;49;departure
161828;65;departure
161830;88;departure
161832;28;departure
161835;76;departure
161836;52;departure
161837;81;departure
161838;20;departure
161841;20;departure
161842;81;departure
161843;38;departure
161844;57;departure
161845;28;departure
161847;63;departure
161848;35;departure
161849;19;departure
161852;82;departure
161852;62;departure
161855;14;departure
161856;60;departure
161858;42;departure
161859;30;departure
161860;86;departure
161862;42;departure
161864;86;departure
161866;88;departure
161868;95;departure
161869;34;departure
161871;1;departure
161873;59;departure
161875;73;departure
161881;41;departure
161884;83;departure
161889;92;departure
161893;45;departure
161895;12;departure
161896;81;departure
161897;84;departure
161898;45;departure
161899;80;departure
161900;86;departure
161902;31;departure
161903;54;departure
161904;96;departure
161905;69;departure
161906;45;departure
161907;17;departure
161908;45;departure
161915;80;departure
161919;20;departure
161920;45;departure
161921;35;departure
161924;81;departure
161925;20;departure
161926;60;departure
161928;26;departure
161929;29;departure
161930;32;departure
161932;50;departure
161937;38;departure
161939;14;departure
161940;32;departure
161942;52;departure
161945;70;departure
161946;50;departure
161947;70;departure
161949;17;departure
161951;39;departure
161957;38;departure
161958;81;departure
161959;20;departure
161964;80;departure
161968;50;departure
161969;37;departure
161973;41;departure
161974;12;departure
161977;96;departure
161980;43;departure
161981;1;departure
161986;54;departure
161987;46;departure
161992;26;departure
161993;96;departure
161996;12;departure
161998;36;departure
161999;50;departure
162000;73;departure
162003;81;departure
162007;16;departure
162008;21;departure
162009;72;departure
162012;81;departure
162013;47;departure
162016;13;departure
162017;60;departure
162018;32;departure
162022;41;departure
162023;30;departure
162024;84;departure
162025;54;departure
162027;16;departure
162029;70;departure
162030;42;departure
162033;17;departure
162035;42;departure
162036;41;departure
162037;42;departure
162038;32;departure
162041;23;departure
162042;30;departure
162046;42;departure
162048;61;departure
162050;36;departure
162052;52;departure
162053;21;departure
162054;49;departure
162055;72;departure
162057;46;departure
162059;54;departure
162062;71;departure
162063;54;departure
162064;79;departure
162066;64;departure
162067;36;departure
162071;6;departure
162072;49;departure
162073;69;departure
162077;1;departure
162078;13;departure
162082;38;departure
162085;20;departure
162087;80;departure
162088;23;departure
162089;80;departure
162090;89;departure
162091;16;departure
162093;38;departure
162094;40;departure
162095;14;departure
162097;41;departure
162098;80;departure
162100;83;departure
162101;82;departure
162101;62;departure
162102;31;departure
162104;88;departure
162106;3;departure
162107;42;departure
162109;17;departure
162111;12;departure
162113;12;departure
162114;22;departure
162116;43;departure
162118;49;departure
162120;84;departure
162121;70;departure
162126;20;departure
162127;12;departure
162129;41;departure
162132;50;departure
162135;65;departure
162136;36;departure
162137;10;departure
162138;41;departure
162139;32;departure
162140;80;departure
162142;12;departure
162145;40;departure
162146;63;departure
162147;50;departure
162149;16;departure
162150;18;departure
162151;40;departure
162152;54;departure
162153;24;departure
162154;48;departure
162157;51;departure
162159;75;departure
162161;12;departure
162162;73;departure
162163;6;departure
162164;49;departure
162166;61;departure
162168;38;departure
162169;65;departure
162170;80;departure
162171;21;departure
162172;21;departure
162173;72;departure
162174;20;departure
162175;22;departure
162177;35;departure
162178;15;departure
162179;20;departure
162180;80;departure
162181;96;departure
162182;42;departure
162183;69;departure
162184;22;departure
162185;12;departure
162187;24;departure
162188;19;departure
162189;80;departure
162190;60;departure
162192;84;departure
162195;18;departure
