dep_delay;arr_delay;cancelled;cancellation_code;id
-4;-2;0;"";198851
0;-17;0;"";255082
17;-5;0;"";283195
-3;-18;0;"";226957
-7;-15;0;"";255083
0;-7;0;"";198903
-5;-19;0;"";255084
20;6;0;"";226958
7;6;0;"";198852
-8;-6;0;"";226959
-2;-14;0;"";283196
0;-8;0;"";160016
-5;-34;0;"";226960
-1;-9;0;"";255088
-6;9;0;"";171018
-5;-12;0;"";283200
2;-14;0;"";283201
-3;-15;0;"";255094
-5;-6;0;"";160018
-1;-26;0;"";198853
9;-7;0;"";283203
-10;-3;0;"";226981
-7;-16;0;"";226984
-15;-23;0;"";226985
-5;-14;0;"";226986
6;-11;0;"";226987
4;6;0;"";255097
-5;-8;0;"";226988
25;10;0;"";283204
10;7;0;"";255098
6;1;0;"";172581
-7;-19;0;"";283205
0;-10;0;"";226990
0;-6;0;"";226991
6;-4;0;"";255099
-7;-28;0;"";198904
-7;3;0;"";283206
-9;3;0;"";198855
-1;11;0;"";165605
18;-29;0;"";255040
-9;-7;0;"";160021
-2;-9;0;"";255102
4;-5;0;"";283208
-14;-10;0;"";255103
-5;4;0;"";154355
0;-3;0;"";154356
-2;-10;0;"";154357
-9;-13;0;"";171019
-6;-20;0;"";255113
-4;-5;0;"";255177
-5;-6;0;"";255114
14;-11;0;"";165606
-7;-6;0;"";171020
8;4;0;"";198858
-7;-18;0;"";283210
-3;-13;0;"";165607
-5;-25;0;"";198859
-10;-22;0;"";255115
-4;-3;0;"";160023
19;4;0;"";198860
-7;-6;0;"";227033
-3;-12;0;"";255116
-8;-16;0;"";198861
36;14;0;"";198862
-7;-27;0;"";226995
-18;-16;0;"";226996
-5;-22;0;"";255117
-5;-27;0;"";165608
7;-4;0;"";255118
-10;-19;0;"";198863
0;-16;0;"";226997
-9;-16;0;"";283212
-1;-15;0;"";255178
-3;-20;0;"";283213
-7;-13;0;"";226998
2;-3;0;"";160024
9;3;0;"";226999
-4;-8;0;"";171021
-6;-32;0;"";255119
-6;-2;0;"";227034
-4;-21;0;"";255121
-4;-8;0;"";154360
-8;-41;0;"";160025
-2;-15;0;"";227002
-6;-32;0;"";198864
0;6;0;"";154361
-6;-15;0;"";165609
0;-29;0;"";255182
-4;6;0;"";198866
0;-10;0;"";227003
0;-9;0;"";227004
10;-15;0;"";227005
7;4;0;"";227006
-4;-8;0;"";255128
-1;-8;0;"";255129
-5;-17;0;"";198868
-6;-27;0;"";227007
-5;-31;0;"";198870
-10;-5;0;"";255130
-4;-5;0;"";255132
-5;-24;0;"";255133
-5;-22;0;"";198872
-6;-31;0;"";198906
1;-16;0;"";255134
-3;-11;0;"";160027
-4;-3;0;"";283219
-4;-9;0;"";171023
4;4;0;"";227011
-1;-6;0;"";283221
-11;2;0;"";198875
-8;-17;0;"";227013
-8;7;0;"";255139
0;-2;0;"";283223
-10;-24;0;"";198880
-5;-9;0;"";227014
11;-8;0;"";255140
-6;11;0;"";283225
0;-9;0;"";283226
-6;-8;0;"";255184
21;2;0;"";283227
-4;-13;0;"";154364
-4;-13;0;"";160029
-7;-26;0;"";255143
-4;-2;0;"";255144
-6;-7;0;"";283241
23;6;0;"";283228
-9;3;0;"";255145
-4;3;0;"";283229
-11;-44;0;"";255146
-5;-7;0;"";160031
-5;-7;0;"";198882
-5;-14;0;"";283243
-5;-18;0;"";198907
0;-7;0;"";283244
-1;-7;0;"";283245
8;-6;0;"";227018
-7;-21;0;"";255147
-4;-17;0;"";171032
-5;0;0;"";255148
-5;-21;0;"";227019
14;-25;0;"";227020
5;-7;0;"";283246
0;-2;0;"";255149
1;7;0;"";226979
-6;-3;0;"";198886
-1;-28;0;"";160035
-5;0;0;"";198888
-8;-16;0;"";255150
-4;-11;0;"";283247
7;0;0;"";160036
-7;-15;0;"";171034
2;-12;0;"";283248
-3;4;0;"";283249
-1;-22;0;"";165610
5;0;0;"";227021
-4;0;0;"";283250
-4;-15;0;"";283303
-1;-6;0;"";198846
-4;-19;0;"";255152
-7;-8;0;"";227022
30;13;0;"";160037
0;-9;0;"";227036
-9;1;0;"";154365
-5;-11;0;"";283251
-7;-12;0;"";198893
7;5;0;"";227037
1;-11;0;"";283252
8;-1;0;"";198896
-9;-21;0;"";283253
5;-10;0;"";198897
-5;-5;0;"";283254
21;6;0;"";154366
6;-24;0;"";283255
-6;-9;0;"";154367
-14;-38;0;"";283256
-2;-7;0;"";283257
25;13;0;"";148919
-4;-13;0;"";283258
-2;-15;0;"";171038
-3;-12;0;"";255156
2;0;0;"";283259
10;7;0;"";227027
-12;-32;0;"";283260
0;-4;0;"";255157
-3;-19;0;"";143506
-1;-10;0;"";283261
-2;-6;0;"";160038
3;-6;0;"";283262
-7;-20;0;"";171039
-3;-16;0;"";283304
-4;-19;0;"";227038
10;5;0;"";283264
0;-7;0;"";283265
-3;-12;0;"";227029
-4;-14;0;"";198912
-2;-6;0;"";227030
19;4;0;"";198913
-10;-3;0;"";171040
-5;-14;0;"";255158
-3;-16;0;"";160039
6;-3;0;"";283267
-10;-10;0;"";198914
-15;-39;0;"";227039
10;-3;0;"";198915
-5;-12;0;"";227040
-5;-6;0;"";165612
1;-11;0;"";255160
-3;1;0;"";255161
-3;-11;0;"";172585
-8;-19;0;"";283269
-6;-5;0;"";227041
-10;-18;0;"";227031
9;-2;0;"";255162
0;-10;0;"";283270
-1;-5;0;"";255163
-8;-27;0;"";283272
5;-25;0;"";227032
-5;-14;0;"";198919
-1;-13;0;"";283307
-2;9;0;"";255164
-3;-20;0;"";154369
-7;-22;0;"";227042
-6;-28;0;"";198966
-3;-9;0;"";198920
-2;-15;0;"";227043
2;-1;0;"";283273
-1;-18;0;"";255166
-8;-12;0;"";198921
-3;-13;0;"";227044
3;14;0;"";255169
-6;-14;0;"";283274
-3;8;0;"";255170
-4;0;0;"";255171
-7;-7;0;"";198924
-4;5;0;"";283275
-12;-30;0;"";283276
-8;-3;0;"";154371
-9;-25;0;"";283277
-8;-23;0;"";198926
-7;-17;0;"";283278
-8;-20;0;"";255175
-2;-17;0;"";198967
-3;8;0;"";283280
-10;-16;0;"";160041
-5;6;0;"";227047
20;13;0;"";198929
12;2;0;"";227048
11;14;0;"";198930
1;-11;0;"";198931
-5;-16;0;"";255176
-8;-10;0;"";255187
-5;2;0;"";171043
-20;-38;0;"";227090
-3;-17;0;"";198933
-9;-19;0;"";198969
-6;-9;0;"";198970
-9;-20;0;"";255189
2;-13;0;"";198935
8;10;0;"";255190
-6;-6;0;"";154373
-8;-27;0;"";283283
-6;-8;0;"";198936
-4;-6;0;"";227051
-3;-16;0;"";283285
-2;-16;0;"";255192
-7;9;0;"";227091
8;-3;0;"";283287
-8;-13;0;"";160043
0;6;0;"";255193
5;8;0;"";255194
-14;-30;0;"";198939
-7;-14;0;"";255195
-6;-17;0;"";227053
7;-10;0;"";198941
-2;-4;0;"";198942
0;-9;0;"";255197
-10;-20;0;"";255198
-1;-11;0;"";154376
-6;-14;0;"";227057
2;-10;0;"";198943
-5;-19;0;"";165615
-11;-22;0;"";255199
-4;-17;0;"";171044
-5;0;0;"";283291
8;-5;0;"";198945
-9;-17;0;"";154378
2;-1;0;"";198947
8;-27;0;"";283292
-10;-19;0;"";160044
8;0;0;"";227058
-13;-41;0;"";255201
11;0;0;"";255202
-1;5;0;"";198950
-5;-10;0;"";283294
-5;-18;0;"";171046
-1;-9;0;"";255203
-10;-16;0;"";227059
0;-2;0;"";227060
4;-11;0;"";283295
-4;-16;0;"";227062
-3;-21;0;"";255205
-8;-8;0;"";227092
-1;-14;0;"";255207
-10;-20;0;"";171048
0;-19;0;"";283309
-2;-7;0;"";227093
-6;-6;0;"";227063
0;-7;0;"";283301
-6;-11;0;"";160045
-6;-46;0;"";227066
-4;-13;0;"";255208
4;-15;0;"";198955
-8;-14;0;"";198956
-3;5;0;"";255209
-6;-17;0;"";283310
-5;-13;0;"";255210
-8;-13;0;"";160046
0;-13;0;"";255213
-1;-13;0;"";227094
15;2;0;"";198957
-2;-30;0;"";198958
43;8;0;"";255257
-4;-19;0;"";227095
-1;-21;0;"";227069
-6;-25;0;"";283366
-4;-10;0;"";160047
-4;-9;0;"";255216
3;-8;0;"";227070
-4;-6;0;"";198959
-8;-16;0;"";227071
-6;-17;0;"";154384
0;-10;0;"";283313
-7;-19;0;"";227072
-10;-16;0;"";160048
10;0;0;"";227073
-3;-8;0;"";227074
-10;-15;0;"";160049
-4;-11;0;"";283314
-7;4;0;"";283315
-5;-9;0;"";255219
0;-9;0;"";227075
-7;-6;0;"";154385
1;-9;0;"";198972
-4;-25;0;"";227077
-6;-32;0;"";255220
0;-6;0;"";227097
2;-7;0;"";198961
-3;-27;0;"";198962
-5;-23;0;"";255221
-9;-7;0;"";255222
-5;-11;0;"";198963
9;3;0;"";255223
11;6;0;"";283317
-8;-22;0;"";165618
8;10;0;"";255224
-6;-26;0;"";160052
-4;-6;0;"";255225
-4;-10;0;"";198965
-1;-11;0;"";198973
-17;-14;0;"";198976
-5;-1;0;"";171050
-1;3;0;"";227098
-5;-13;0;"";154388
-7;-22;0;"";160053
-8;-20;0;"";160054
-2;-12;0;"";227080
-2;-9;0;"";227099
-6;-20;0;"";198979
3;-11;0;"";283323
-4;-20;0;"";198980
-1;-13;0;"";160055
-4;9;0;"";227100
15;14;0;"";198981
-4;-33;0;"";198983
-3;-23;0;"";198984
-3;7;0;"";283326
-4;-16;0;"";199037
-9;-18;0;"";255258
-1;-5;0;"";283327
6;-13;0;"";227102
-1;-16;0;"";198985
-9;-5;0;"";227103
-4;-27;0;"";198986
6;12;0;"";144598
1;1;0;"";283328
5;6;0;"";255259
11;12;0;"";255231
-2;4;0;"";255260
-10;-7;0;"";255232
-6;-21;0;"";160061
-5;-23;0;"";171051
-7;2;0;"";283370
-6;-23;0;"";154389
1;-4;0;"";227104
-7;-17;0;"";255233
-2;-8;0;"";154390
4;-2;0;"";198988
-5;-20;0;"";171052
-3;-1;0;"";227105
-6;-13;0;"";227088
-4;2;0;"";255235
19;2;0;"";255237
-5;-9;0;"";198990
2;-15;0;"";171054
19;4;0;"";283331
-4;-11;0;"";227160
0;-10;0;"";198991
-6;-17;0;"";171056
-3;-28;0;"";160062
-5;-16;0;"";171057
9;-9;0;"";160063
-8;-23;0;"";198994
-10;-11;0;"";198995
-3;-8;0;"";255240
-4;-11;0;"";255241
-5;-15;0;"";198997
-9;-1;0;"";198998
-12;-34;0;"";227109
9;3;0;"";198999
-7;-14;0;"";171058
2;10;0;"";283333
0;-5;0;"";227110
-10;3;0;"";227111
-7;-28;0;"";255242
-3;-34;0;"";227113
0;-11;0;"";283372
-6;-2;0;"";283336
-5;14;0;"";283338
-7;-12;0;"";255243
-3;-17;0;"";199006
-3;-17;0;"";199040
-1;2;0;"";255246
-4;3;0;"";165621
-2;-7;0;"";171059
11;0;0;"";255247
17;12;0;"";283340
0;-19;0;"";255248
-3;-15;0;"";199007
-1;5;0;"";227163
-4;-6;0;"";199009
-6;-19;0;"";199010
-5;-6;0;"";227114
-9;-27;0;"";227115
13;9;0;"";199011
-10;-10;0;"";171060
-3;-14;0;"";154393
0;-23;0;"";227164
-5;-21;0;"";160066
-8;7;0;"";199012
4;-5;0;"";227165
-9;-11;0;"";255251
-4;-1;0;"";199013
-8;-12;0;"";171061
-6;-17;0;"";283342
16;4;0;"";255252
-6;-13;0;"";227117
-5;-5;0;"";199014
2;12;0;"";171062
-1;-2;0;"";199015
11;0;0;"";199016
-4;8;0;"";227168
-7;-25;0;"";199017
-2;-17;0;"";227120
-9;-9;0;"";160068
-2;-14;0;"";227122
0;-7;0;"";165624
-4;14;0;"";227123
-6;7;0;"";199043
-3;-14;0;"";283346
18;14;0;"";227126
-7;-18;0;"";154395
-6;-8;0;"";283374
5;-2;0;"";283375
0;-21;0;"";255263
-5;-14;0;"";154396
-10;-21;0;"";255264
1;-3;0;"";199018
-11;-8;0;"";165626
-6;1;0;"";283376
-2;-25;0;"";160069
12;8;0;"";154397
3;-23;0;"";199020
-7;-21;0;"";255265
-9;-26;0;"";227127
-11;-30;0;"";165627
-1;-7;0;"";255321
-4;-16;0;"";255266
-6;-14;0;"";199022
25;10;0;"";199045
0;3;0;"";160070
2;4;0;"";165628
-2;-9;0;"";227128
-7;-15;0;"";199023
18;1;0;"";255268
-4;-7;0;"";227129
-4;1;0;"";283352
-6;-16;0;"";171064
-7;-5;0;"";255322
-2;-14;0;"";199024
3;-3;0;"";255270
-8;-12;0;"";255271
-8;-16;0;"";160073
-1;-13;0;"";227131
-1;-17;0;"";283357
-4;-7;0;"";199046
-2;-12;0;"";154399
21;7;0;"";283358
-6;-26;0;"";227132
-6;-7;0;"";283378
-9;-25;0;"";227169
-3;-6;0;"";160074
-2;-28;0;"";283359
0;1;0;"";199025
-5;-11;0;"";283361
-3;-9;0;"";227133
0;0;1;A;144865
-5;-21;0;"";283363
0;-7;0;"";165632
-3;-21;0;"";227135
-9;-33;0;"";227136
0;-7;0;"";283364
-8;-20;0;"";227138
-11;-26;0;"";283365
-1;0;0;"";227171
-7;-12;0;"";255278
-9;-15;0;"";283381
-6;-10;0;"";199027
-4;13;0;"";255279
27;8;0;"";255280
-6;-31;0;"";199028
7;0;0;"";283385
-1;1;0;"";255281
1;1;0;"";165633
-5;3;0;"";171844
3;2;0;"";255326
-11;-6;0;"";160076
12;-8;0;"";255282
-7;-8;0;"";255283
-6;-3;0;"";199032
-5;-6;0;"";199033
-1;-12;0;"";227142
-4;-15;0;"";227143
-1;-1;0;"";255285
-2;-6;0;"";255286
-3;-14;0;"";255327
-2;-6;0;"";283437
-11;-9;0;"";283388
-8;-20;0;"";283438
-7;8;0;"";227146
-2;-17;0;"";255289
-3;1;0;"";255290
-4;-4;0;"";227147
-2;-15;0;"";171067
-4;-23;0;"";283391
-5;-20;0;"";227150
-9;-15;0;"";283392
-5;-9;0;"";171845
-9;-15;0;"";171068
-4;-19;0;"";283394
-15;-50;0;"";255293
-4;-14;0;"";283439
-3;-12;0;"";199048
-5;-34;0;"";154400
-7;-13;0;"";255329
-8;-40;0;"";283396
-2;-20;0;"";160078
-9;-19;0;"";160079
-5;-6;0;"";199107
0;-10;0;"";165637
0;-13;0;"";154401
9;-5;0;"";227157
-6;-2;0;"";255296
-4;-6;0;"";283398
0;-9;0;"";255297
13;6;0;"";283440
7;9;0;"";165639
-1;13;0;"";227174
-1;-22;0;"";227232
-10;-22;0;"";255298
-2;8;0;"";199051
-8;6;0;"";171070
-1;-1;0;"";160080
-10;-20;0;"";283401
-5;-27;0;"";199108
-8;-21;0;"";227233
-10;-12;0;"";154402
-6;-19;0;"";165640
-2;-3;0;"";283441
9;2;0;"";199053
12;12;0;"";283405
-10;-6;0;"";255301
-2;-10;0;"";154404
16;9;0;"";283406
-4;-20;0;"";255302
14;7;0;"";199054
-3;-17;0;"";283407
-4;-21;0;"";255303
-5;-11;0;"";227183
-6;1;0;"";154405
-3;-27;0;"";283408
-11;-31;0;"";199057
-5;-23;0;"";199058
-7;-12;0;"";227184
-5;-12;0;"";227185
16;-3;0;"";255308
8;-3;0;"";171073
-5;-43;0;"";283442
-5;-7;0;"";283411
0;-10;0;"";255310
-8;-27;0;"";283443
-10;-41;0;"";199059
6;-7;0;"";160082
13;2;0;"";227187
-3;-22;0;"";227188
-8;-19;0;"";283383
-7;-26;0;"";227189
-5;-5;0;"";255316
-13;-16;0;"";199062
-7;-11;0;"";255317
-4;-15;0;"";199063
0;0;1;B;173002
-3;-16;0;"";165641
-4;-9;0;"";255320
-7;-33;0;"";255331
-6;-13;0;"";255400
-9;-14;0;"";227192
-8;-1;0;"";283416
1;3;0;"";171076
-1;-12;0;"";283418
3;-6;0;"";283419
-8;-22;0;"";227197
-3;3;0;"";227198
-5;-10;0;"";199070
-11;-13;0;"";227199
-4;11;0;"";283444
-7;-7;0;"";283421
-5;-15;0;"";199071
8;-1;0;"";283423
-5;-16;0;"";255333
-14;3;0;"";283445
-9;-16;0;"";199072
-9;-17;0;"";227200
0;-3;0;"";199110
0;-9;0;"";227237
-7;-35;0;"";255336
-3;11;0;"";199073
-4;-3;0;"";227202
-5;-13;0;"";283424
-5;-20;0;"";154409
-1;-12;0;"";199075
-10;-1;0;"";227205
0;5;0;"";160084
-10;12;0;"";199049
0;-7;0;"";199077
-4;-13;0;"";255395
-7;10;0;"";199078
-7;-15;0;"";227240
-6;-9;0;"";283427
-3;-5;0;"";199080
26;13;0;"";255396
13;10;0;"";165643
-6;-20;0;"";283429
-6;-40;0;"";154410
-2;-11;0;"";227210
-4;-12;0;"";171079
-4;-9;0;"";255343
-5;-15;0;"";255344
-1;-17;0;"";227211
-9;-27;0;"";227241
-10;4;0;"";255345
-5;12;0;"";255346
-9;5;0;"";283432
-2;-12;0;"";199083
-1;-26;0;"";199084
9;-1;0;"";255347
-2;-24;0;"";199085
8;14;0;"";255348
-4;-10;0;"";199086
-8;-5;0;"";160085
0;-2;0;"";227213
16;3;0;"";227214
-3;2;0;"";255350
25;13;0;"";160086
-6;-19;0;"";148920
-9;-22;0;"";255351
-13;-21;0;"";154412
-3;-20;0;"";283435
-1;4;0;"";255352
-10;-14;0;"";160087
-3;-9;0;"";154413
-6;-19;0;"";227215
-6;-8;0;"";171081
-5;-19;0;"";227217
-3;-10;0;"";199112
-11;-26;0;"";199088
-9;-14;0;"";227243
-1;-4;0;"";171082
-1;-13;0;"";199113
5;-16;0;"";255356
2;-15;0;"";283447
-2;-25;0;"";227219
-3;-14;0;"";255357
-12;-28;0;"";172220
-9;-32;0;"";199094
0;5;0;"";283436
-9;-5;0;"";255359
-10;-1;0;"";199114
-1;-23;0;"";283448
-6;-20;0;"";283516
1;-8;0;"";172221
-3;14;0;"";283508
0;-2;0;"";199098
-12;-25;0;"";255360
-11;-14;0;"";283449
-3;-4;0;"";227222
-1;3;0;"";160088
-6;-18;0;"";227223
-3;-7;0;"";283451
0;-10;0;"";165646
-2;-12;0;"";283509
-5;1;0;"";255362
-4;-9;0;"";199101
-5;-16;0;"";227224
-3;-11;0;"";283452
-5;-31;0;"";160089
-3;-17;0;"";283510
-6;-27;0;"";227226
-5;-14;0;"";255364
-6;-14;0;"";227227
-6;-17;0;"";255366
-8;-5;0;"";255367
-8;-19;0;"";283453
10;4;0;"";171084
-13;11;0;"";199102
-6;-5;0;"";283454
-5;-15;0;"";227229
-2;-14;0;"";165647
-10;2;0;"";255370
-1;-3;0;"";199103
-7;-12;0;"";154416
11;-6;0;"";283457
-4;-15;0;"";283459
-1;-20;0;"";283460
22;5;0;"";160091
-10;-38;0;"";227230
-1;-16;0;"";283511
-10;-24;0;"";227231
-4;-10;0;"";255397
-4;0;0;"";283461
-3;2;0;"";227244
-10;-16;0;"";227245
3;-2;0;"";199105
-4;-13;0;"";154417
11;2;0;"";283462
3;-9;0;"";255371
-1;-15;0;"";199106
-5;-6;0;"";154418
-5;-17;0;"";283463
-3;-31;0;"";171086
-7;-24;0;"";255375
-6;-13;0;"";227246
-10;-20;0;"";199116
-7;-24;0;"";255377
-2;-4;0;"";255378
-5;-17;0;"";283468
-4;-14;0;"";227303
0;-20;0;"";255379
-4;-10;0;"";199182
0;-7;0;"";255380
18;7;0;"";154419
-5;-16;0;"";227249
-8;-12;0;"";283469
-4;-31;0;"";227250
12;2;0;"";283470
-6;-5;0;"";283471
-4;-13;0;"";199120
-6;-8;0;"";199121
-11;-22;0;"";165649
-6;0;0;"";165650
-11;4;0;"";199122
-8;-2;0;"";283473
-7;-20;0;"";227251
-10;-32;0;"";255384
-11;-13;0;"";165651
-6;0;0;"";165652
8;7;0;"";255385
7;-15;0;"";283475
-6;-14;0;"";199124
20;9;0;"";255387
9;-3;0;"";199125
-3;-14;0;"";165653
-4;2;0;"";283476
-4;-13;0;"";255389
-2;-15;0;"";227304
-7;-9;0;"";255398
-2;-16;0;"";199126
-6;-29;0;"";165654
-12;-19;0;"";199127
1;-12;0;"";171091
2;-1;0;"";148921
2;-14;0;"";255399
-11;-15;0;"";255391
-3;-12;0;"";199128
-1;-24;0;"";255392
-4;-19;0;"";227259
10;0;0;"";255394
-6;-3;0;"";283481
-10;-12;0;"";255401
-4;-5;0;"";154421
-5;-25;0;"";165656
-1;-19;0;"";255403
-1;-10;0;"";160093
23;14;0;"";199129
-8;-27;0;"";255404
-4;-13;0;"";154422
-4;-7;0;"";199130
-10;-47;0;"";165657
-6;-6;0;"";227264
-5;5;0;"";227307
-5;3;0;"";255406
-6;-17;0;"";255407
5;4;0;"";255408
-2;-12;0;"";283484
-6;0;0;"";283485
-3;-12;0;"";227265
-6;-22;0;"";154423
-2;-11;0;"";227266
0;-6;0;"";227268
-1;-8;0;"";255411
-1;-10;0;"";283487
-10;-17;0;"";149099
-8;-28;0;"";165659
-6;-10;0;"";165660
-8;-12;0;"";283512
-11;-17;0;"";255412
-16;-27;0;"";199134
8;-4;0;"";154424
-5;-6;0;"";165662
-7;-22;0;"";154425
-7;-40;0;"";199138
12;-5;0;"";283490
4;-7;0;"";255413
-8;-12;0;"";165663
4;-8;0;"";283491
-6;-17;0;"";227274
-8;-19;0;"";283492
-6;-27;0;"";255414
7;4;0;"";283493
-4;0;0;"";199140
-4;11;0;"";171094
2;2;0;"";199142
-2;-8;0;"";283494
-9;-19;0;"";255417
-9;-7;0;"";227278
-5;-17;0;"";227279
-11;-13;0;"";283495
-10;0;0;"";199143
-5;-11;0;"";199144
-5;-2;0;"";160096
-5;-10;0;"";255419
-6;-16;0;"";165664
17;-2;0;"";283497
-2;-10;0;"";171095
-10;-28;0;"";199146
-5;-19;0;"";165665
-5;-28;0;"";227284
-10;-25;0;"";160097
-9;-6;0;"";255421
-7;-21;0;"";283498
-9;-17;0;"";227285
-5;8;0;"";165667
-3;-6;0;"";144250
-2;-17;0;"";255422
4;-11;0;"";160098
0;-4;0;"";154426
-13;-8;0;"";171096
0;-8;0;"";171097
-4;-10;0;"";160099
-2;-9;0;"";227287
11;-8;0;"";199147
-2;-5;0;"";160100
-5;-36;0;"";283500
-6;3;0;"";255426
-2;0;0;"";154427
-5;0;0;"";283501
18;2;0;"";227289
-5;-10;0;"";227291
-5;-20;0;"";165668
-5;-26;0;"";199174
15;13;0;"";227292
0;0;1;B;173110
-3;-1;0;"";154429
0;2;0;"";283503
-7;-8;0;"";199175
0;-11;0;"";199150
-10;-13;0;"";199152
-7;-29;0;"";255458
-6;-13;0;"";283505
-11;-17;0;"";227293
-3;-13;0;"";171098
-6;-19;0;"";154432
-10;-17;0;"";255427
0;-7;0;"";199176
-3;5;0;"";154433
-5;-11;0;"";199154
14;8;0;"";255429
-3;-2;0;"";171100
-5;-3;0;"";283517
15;-4;0;"";283518
17;4;0;"";199155
0;3;0;"";255431
-2;-23;0;"";154435
-8;-10;0;"";199156
-5;-12;0;"";283521
-3;-27;0;"";227294
5;-1;0;"";255432
11;3;0;"";199157
-6;-3;0;"";199158
-4;-18;0;"";199159
-7;-14;0;"";227313
-6;-6;0;"";199177
-7;-9;0;"";199178
-1;-13;0;"";227296
-4;-16;0;"";199160
-2;-14;0;"";199179
-8;-16;0;"";255436
-6;-14;0;"";255437
11;9;0;"";160103
3;12;0;"";255439
22;10;0;"";255440
3;-23;0;"";199162
-4;-13;0;"";227297
-5;7;0;"";283573
-1;-28;0;"";283523
-5;-23;0;"";171103
-3;-8;0;"";227298
-7;-29;0;"";255442
-3;10;0;"";283575
-3;-19;0;"";255443
-4;-21;0;"";283576
1;-8;0;"";283525
-7;-9;0;"";283526
-12;-15;0;"";199164
-4;-14;0;"";165673
-5;-27;0;"";227315
-5;-9;0;"";172222
-4;-9;0;"";199166
-6;-20;0;"";171106
-7;0;0;"";255445
-8;-16;0;"";227317
10;2;0;"";172223
-11;-15;0;"";165674
-4;-4;0;"";171108
-8;-33;0;"";227320
-6;-16;0;"";283577
29;12;0;"";255447
-5;-16;0;"";255459
8;10;0;"";199169
-10;-2;0;"";283533
-6;-1;0;"";171109
-8;-17;0;"";283534
-10;-4;0;"";255460
-3;-24;0;"";227325
-3;-1;0;"";154436
-6;-3;0;"";255450
-4;-15;0;"";199183
2;7;0;"";283536
-4;-9;0;"";255451
-6;-17;0;"";227328
-5;-28;0;"";160107
-6;-31;0;"";154437
-11;-24;0;"";199185
-5;-11;0;"";154438
23;12;0;"";255452
-6;-7;0;"";165679
-8;-36;0;"";171110
10;0;0;"";283578
-3;-8;0;"";154439
-8;-8;0;"";255453
3;1;0;"";227331
-8;-22;0;"";227332
26;4;0;"";199188
-7;-18;0;"";255463
-3;-9;0;"";283540
-5;-23;0;"";227335
-9;-18;0;"";199189
-6;-9;0;"";255523
-4;-13;0;"";227383
-1;-9;0;"";255464
-3;-4;0;"";199191
0;2;0;"";154440
-7;-23;0;"";165680
-7;0;0;"";199193
-3;-6;0;"";199194
-9;-18;0;"";255465
17;1;0;"";283543
-5;2;0;"";283544
5;2;0;"";227338
-3;-10;0;"";199197
-7;-16;0;"";160109
13;13;0;"";255466
-6;6;0;"";283546
-5;-5;0;"";255467
-8;-22;0;"";255469
-1;0;0;"";283547
-5;-33;0;"";283548
-5;-17;0;"";227339
-10;-11;0;"";227341
-4;-11;0;"";283549
-9;-7;0;"";227342
3;-1;0;"";199199
-7;-7;0;"";199200
-6;9;0;"";227343
-1;-11;0;"";227344
-6;9;0;"";199202
-2;-5;0;"";199204
-14;-5;0;"";160111
15;2;0;"";255472
-2;-13;0;"";165683
-8;-23;0;"";227385
-9;-43;0;"";199242
-9;13;0;"";165684
-4;-18;0;"";199207
-3;-7;0;"";199208
13;6;0;"";227348
-3;-3;0;"";283554
-4;12;0;"";227386
-2;-15;0;"";283555
-12;-30;0;"";255525
-7;-19;0;"";255474
-1;-25;0;"";227351
5;-13;0;"";227352
-4;-19;0;"";255475
1;-2;0;"";283557
27;-10;0;"";255477
21;1;0;"";255478
17;14;0;"";227354
-1;-14;0;"";199209
-6;-25;0;"";255479
-13;-25;0;"";255480
-3;-20;0;"";255482
-5;-14;0;"";171116
16;-3;0;"";227355
-5;-6;0;"";283560
1;-13;0;"";283561
-1;-17;0;"";171117
-4;-12;0;"";283562
-7;-14;0;"";227356
7;6;0;"";165686
7;-4;0;"";165687
1;-14;0;"";255484
-3;-4;0;"";255526
-5;-16;0;"";283583
-6;-22;0;"";227358
-3;-10;0;"";227359
1;-29;0;"";227360
-9;-9;0;"";154443
-5;6;0;"";165688
19;14;0;"";199244
1;-11;0;"";283564
0;14;0;"";199213
0;-19;0;"";171118
-3;-33;0;"";227361
3;-2;0;"";227363
-10;-16;0;"";227364
-5;1;0;"";283567
-3;0;0;"";199214
-8;-20;0;"";283568
1;14;0;"";227365
14;1;0;"";154445
-3;-16;0;"";199216
5;0;0;"";199217
8;-9;0;"";160112
-6;-4;0;"";283570
-5;-18;0;"";255490
2;-10;0;"";255491
-1;-10;0;"";227367
-9;-9;0;"";160113
-5;-8;0;"";171120
-9;-13;0;"";227369
-12;-17;0;"";165691
-3;11;0;"";227388
23;8;0;"";283584
-6;4;0;"";283585
2;-6;0;"";227389
-2;-29;0;"";283587
6;-4;0;"";283588
-3;-24;0;"";160114
5;-1;0;"";199219
-3;-6;0;"";255493
-9;-2;0;"";199220
-9;-22;0;"";227371
-7;-23;0;"";227372
-1;-12;0;"";199221
-9;-24;0;"";283589
-3;-17;0;"";255494
3;-11;0;"";227373
2;-5;0;"";283591
0;-3;0;"";283592
-5;-2;0;"";199224
-3;-10;0;"";154448
-3;-9;0;"";283595
-8;-29;0;"";283596
-6;-12;0;"";154449
5;7;0;"";283597
-1;-8;0;"";171122
-9;-18;0;"";227391
-1;-12;0;"";199227
-5;-5;0;"";255499
-7;3;0;"";165693
-2;-18;0;"";255500
-10;-30;0;"";199228
0;-8;0;"";199246
7;7;0;"";283598
-5;-31;0;"";283599
